telegram_id,user_id,post_url,campaign_tag,message_sent_at,message_status,event_sent_at,event_status
571801324,20d3b8b1-04fb-482c-8b59-6766d8188630,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:12.229784+00:00,ok,2025-07-08T19:27:13.936156+00:00,ok
5450840029,2d2c8c52-917c-45fa-b822-5646586cdf85,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:15.098402+00:00,ok,2025-07-08T19:27:16.634473+00:00,ok
2084499662,d865902c-d9b0-470a-9507-e61bbde2a882,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
6416104204,a1bdefe3-6ecf-4c28-84e4-1aeff34411d1,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:19.174172+00:00,ok,2025-07-08T19:27:20.855872+00:00,ok
5119063217,03d2bbf0-9879-4e5e-9b93-0568f2da350f,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
6406708558,de7e2d43-df33-476a-884f-64251ebb465c,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5537350690,6a81776c-f2c6-4720-a7be-fd4b0880be28,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
6688697932,bd3a42e3-64cd-49f4-adc2-d298b393f361,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:25.119499+00:00,ok,2025-07-08T19:27:26.781398+00:00,ok
1047609090,8b3b2ac9-d716-4e8e-98c6-82184a9cb98e,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5377374524,823b4c14-35f9-4cec-9f9f-1597e954c01e,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:29.312387+00:00,ok,2025-07-08T19:27:31.045685+00:00,ok
7991872267,c4bb8311-c6cf-47d7-9b03-291358339529,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7513085982,11953763-27c1-4c7b-a4b4-f28772a92a09,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
6185441400,afe291ee-86b1-45bf-9c1a-85ab00b8f589,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
8100908370,d6c62e2f-2a9a-48ca-a30d-137ff3c36825,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:35.450304+00:00,ok,2025-07-08T19:27:37.081224+00:00,ok
5850195943,d547d3c0-bcf9-4351-8fa8-0ab92fa2fc3b,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:38.297431+00:00,ok,2025-07-08T19:27:39.988174+00:00,ok
5440417104,672bac24-4906-4aea-8af0-c41a521a46e3,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7281380610,0bbbae2b-8ffd-47ca-a80a-8acb5a76e685,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
1215442652,9e13392d-8189-4041-b39a-01bdad2935a7,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: user is deactivated,,
6542234717,d9430559-0ccd-4b3b-8bb5-bad65821b71c,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5030967177,e131f61c-a658-491c-86e2-00137f1aab82,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:45.317815+00:00,ok,2025-07-08T19:27:47.035878+00:00,ok
7779419722,beee2552-580b-4526-aa1d-ac2030ac05a6,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: user is deactivated,,
979763192,01e7f0f2-a588-4c0d-abf7-6ee9ce6aa546,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:49.178814+00:00,ok,2025-07-08T19:27:50.919276+00:00,ok
7860043862,2d40fa57-a0db-423f-a67e-ba1b4544b06a,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7436418481,7ea86558-b2c4-43c5-9a6d-3e1fe84d3a5f,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7403614835,f95793dc-96e1-4fa8-b652-318b23e372a5,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:54.503115+00:00,ok,2025-07-08T19:27:56.095700+00:00,ok
5975063359,70a817d6-2107-4022-aa23-7a71ffe2d7f5,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5755893103,a22dc2e1-a1fd-4bb2-a1a2-5e0b3d6aa651,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:27:58.251725+00:00,ok,2025-07-08T19:28:00.032756+00:00,ok
5156647618,2c19a1bd-2eea-415d-8f19-61859b50cd58,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:01.101878+00:00,ok,2025-07-08T19:28:02.804281+00:00,ok
7776232383,3c8ca85e-f1ce-44e8-98c9-a62494daf00d,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:04.075484+00:00,ok,2025-07-08T19:28:05.706419+00:00,ok
7181629448,e5bc8150-b804-452e-98d5-38063d94da8b,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7223342214,0f31fa9a-5dd5-49a6-9535-ba3fd91b2ad3,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5487729303,e6ac841b-672f-4223-9187-16398d6ed9d2,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:08.880048+00:00,ok,2025-07-08T19:28:10.505330+00:00,ok
7153370819,850e4814-15b5-46ac-b593-d6d308402bb3,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7879842629,6d285e23-0e33-467c-b1c2-f9f801590833,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:12.878535+00:00,ok,2025-07-08T19:28:14.505441+00:00,ok
5820722499,dfff9359-e447-434b-bc73-90b7eb846f62,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
990983038,b5d90ad9-7111-4a69-931a-60dd6bb86923,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5921978572,c96c4217-a089-4992-bf32-3fb690ddc4af,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
545904331,bf0db36a-d538-4016-b6ef-5455badcc1c5,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:18.814959+00:00,ok,2025-07-08T19:28:20.656124+00:00,ok
6448438267,bf5c0058-4406-4f40-b1e2-ea41163f21d1,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5821677121,ead487fa-c412-4535-a0f4-e839c689d31b,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:23.023018+00:00,ok,2025-07-08T19:28:24.802094+00:00,ok
1089019001,17c6adeb-6ced-4768-a4a6-744c3e78ea7e,https://t.me/c/2620006618/57,wb_ellie_1,,Bad Request: chat not found,,
6009804072,cc3ab23f-9c4f-459e-a630-de8e5865dad0,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:27.018431+00:00,ok,2025-07-08T19:28:28.664474+00:00,ok
5793573904,95b6b12b-faa8-44ac-ad6b-a875bfc5e045,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:29.816346+00:00,ok,2025-07-08T19:28:31.477519+00:00,ok
6585518225,812df142-744c-41c9-9621-d8e839b1e00a,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:32.575624+00:00,ok,2025-07-08T19:28:34.178757+00:00,ok
6024152075,691913ed-0b4f-47e3-bfac-967ef5e6ad6f,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:35.324509+00:00,ok,2025-07-08T19:28:37.006341+00:00,ok
8151803300,b5498ac6-6cb6-4dfd-bf92-a79ca4a5acb3,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:38.146426+00:00,ok,2025-07-08T19:28:39.890364+00:00,ok
1304027891,b23b34bc-a6b1-4d39-901c-66c2343c11e7,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5875078713,7cb45ca6-ea2f-43ec-acc2-2011a61c161b,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
8166797251,2d13606f-d1d3-4add-b990-a009f6504934,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:43.288545+00:00,ok,2025-07-08T19:28:44.926986+00:00,ok
6942988969,6b94d03e-af3f-480e-bd3c-0c96b11e68ee,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:45.999524+00:00,ok,2025-07-08T19:28:47.689068+00:00,ok
7491881659,d32eeb59-6422-4513-b594-e88cf80c0b64,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
6001158648,d142757c-f4d1-4c7c-a039-b749267ff9b3,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:49.831011+00:00,ok,2025-07-08T19:28:51.447239+00:00,ok
6417981729,398b4cb5-baf5-4303-ba85-29fd9b253159,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
5643265814,14c63d8a-465d-48f0-9af2-21f0c67357b0,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
6357946454,174501c8-0738-4681-b546-e458764597c3,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:54.748916+00:00,ok,2025-07-08T19:28:56.430680+00:00,ok
601954172,79d3a328-ebea-4db5-8db5-0b6b81f05b2c,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:28:57.553148+00:00,ok,2025-07-08T19:28:59.245231+00:00,ok
7091655436,d29c342e-5142-4596-a7c5-7f0cded7e7c8,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
8102168859,8ea07b51-1eee-43ca-be27-0a5d1b64cd2e,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7080779355,c12699ed-2b46-443f-91f3-980dc50b6fba,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
1903811081,0cbe7239-045d-45ae-9e74-4c4d2fbfa2c6,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:29:03.516827+00:00,ok,2025-07-08T19:29:05.190217+00:00,ok
7843432783,94a6b9b2-82f9-435a-93b9-3592c2617363,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:29:06.306558+00:00,ok,2025-07-08T19:29:08.140052+00:00,ok
745670081,80694a85-6c2a-4996-8fe9-d9967be5742d,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:29:09.447420+00:00,ok,2025-07-08T19:29:11.155054+00:00,ok
5803546372,903701c0-6228-49a8-94f5-620ace83e9bd,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7452395357,dea6747e-2109-45e0-849e-fbc01d53ab06,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
1341314194,f3afe8df-ae84-450b-8ac6-1cb806596b36,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:29:14.375466+00:00,ok,2025-07-08T19:29:16.006829+00:00,ok
7620226671,57e39b6e-f98a-41ae-89ec-8b8ee157f3db,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:29:17.108196+00:00,ok,2025-07-08T19:29:18.916028+00:00,ok
716795996,a0763e3b-534a-4c7d-932f-6e2807cd8f44,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
6546419560,db14ddae-3b78-4c95-a07d-8363702dbeb1,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:29:21.472146+00:00,ok,2025-07-08T19:29:23.166325+00:00,ok
581820284,25837505-8aed-47f0-9e7b-b9853d34cdcf,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7358490902,3e261556-beab-478e-91b2-808405e57ae5,https://t.me/c/2620006618/57,wb_ellie_1,,Bad Request: chat not found,,
7807457297,af7fa32b-4c66-4a1c-b6b5-22800f263562,https://t.me/c/2620006618/57,wb_ellie_1,,Forbidden: bot was blocked by the user,,
7147814864,0874a84c-254e-43bf-9701-48efdfd78c13,https://t.me/c/2620006618/57,wb_ellie_1,2025-07-08T19:29:27.446711+00:00,ok,2025-07-08T19:29:29.119039+00:00,ok
5113120970,833d9285-0fd5-44ba-872b-8b7fc6537839,https://t.me/c/2620006618/61,wb_morti_1,,Forbidden: bot was blocked by the user,,
7818804766,9746850c-6c25-44d7-b0b7-2adc590ba4c1,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:29:31.260833+00:00,ok,2025-07-08T19:29:33.005035+00:00,ok
5359805774,1a088a38-042b-46df-8dab-ce57fd3f2eef,https://t.me/c/2620006618/61,wb_morti_1,,Bad Request: chat not found,,
7172516933,d3eda998-c757-4da4-a0ec-f1571dcbb200,https://t.me/c/2620006618/61,wb_morti_1,,Bad Request: chat not found,,
5430593649,eb97144d-3eac-4001-a5d3-d4c5be9d3c03,https://t.me/c/2620006618/61,wb_morti_1,,Forbidden: bot was blocked by the user,,
7393639167,324e9610-2e3d-4466-a0dc-6c197fb97149,https://t.me/c/2620006618/61,wb_morti_1,,Bad Request: chat not found,,
7901434321,dacbd62a-5acc-404e-9d0c-af0838f5c456,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:29:38.319662+00:00,ok,2025-07-08T19:29:39.913471+00:00,ok
8010397482,6d70252a-68ea-4094-abb7-50579b05c4ae,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:29:40.986997+00:00,ok,2025-07-08T19:29:42.684965+00:00,ok
5225939819,9e6c3667-1f9e-4eff-8778-eaf03b9c799a,https://t.me/c/2620006618/61,wb_morti_1,,Forbidden: bot was blocked by the user,,
741253053,be944f0b-6313-420c-ac50-6f25957c7155,https://t.me/c/2620006618/61,wb_morti_1,,Forbidden: bot was blocked by the user,,
6990811788,650ff184-f5cc-4f6a-8f4e-20497d8914f0,https://t.me/c/2620006618/61,wb_morti_1,,Bad Request: chat not found,,
5335274167,8b871a66-58ec-45ca-ab57-809184ef80bb,https://t.me/c/2620006618/61,wb_morti_1,,Forbidden: bot was blocked by the user,,
2055877256,a7690120-c422-4871-ac4f-59a6a023daa2,https://t.me/c/2620006618/61,wb_morti_1,,Forbidden: bot was blocked by the user,,
6897412813,ea9a7e80-4833-435e-8b7a-2407a305c618,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:29:49.357422+00:00,ok,2025-07-08T19:29:50.993042+00:00,ok
5990347947,98b2933c-77b4-48b4-ac6e-084c67ba73f2,https://t.me/c/2620006618/61,wb_morti_1,,Bad Request: chat not found,,
6253431953,c02a9c70-fb49-4838-9134-29b74df9c0c7,https://t.me/c/2620006618/61,wb_morti_1,,Bad Request: chat not found,,
6394008179,3dc4fb9e-8b9d-44ef-b856-a4b415438093,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:29:54.296293+00:00,ok,2025-07-08T19:29:55.971390+00:00,ok
7249159386,79ae6891-0a2b-4805-94b8-b42b79e5d5b0,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:29:57.044074+00:00,ok,2025-07-08T19:29:58.656292+00:00,ok
7914150220,0c5e7cb9-90e5-4121-96e2-c4099493f7be,https://t.me/c/2620006618/61,wb_morti_1,,Forbidden: bot was blocked by the user,,
6431088996,30f8bcff-14ee-4f22-8c5c-743fb845134f,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:30:00.805015+00:00,ok,2025-07-08T19:30:02.508038+00:00,ok
6599229392,208c3060-22ab-4b44-8a1a-5b5ba857fdbb,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:30:03.651272+00:00,ok,2025-07-08T19:30:05.392898+00:00,ok
6955156700,02b70fda-adae-4a01-acd3-5392f57e67c8,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:30:06.620292+00:00,ok,2025-07-08T19:30:08.316521+00:00,ok
6286804620,5a271d5e-fee4-4d9b-a1bf-5103c9f1ad43,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:30:09.390930+00:00,ok,2025-07-08T19:30:11.058816+00:00,ok
8197416761,89bab5c6-0b7f-4259-813a-7202bbe512e9,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:30:12.141604+00:00,ok,2025-07-08T19:30:13.773603+00:00,ok
422963388,1800c71f-3387-4483-80f7-f5dab9d105a6,https://t.me/c/2620006618/61,wb_morti_1,2025-07-08T19:30:14.855561+00:00,ok,2025-07-08T19:30:16.509080+00:00,ok
7552532240,d6aa6994-42ec-41d8-b431-abe31990d98f,https://t.me/c/2620006618/61,wb_morti_1,,Bad Request: chat not found,,
5229230823,8f69bed7-36a5-4b9e-842f-a729965bf0d8,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
369580664,6f669794-87e0-43aa-a3e6-880a748ec063,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
5956852329,169bcbf8-987a-4a94-b165-21ad70c1fc19,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
1091232663,5e7e22a1-ff94-44e8-b69f-10c9a621035e,https://t.me/c/2620006618/62,wb_hollycousine_1,,Bad Request: chat not found,,
1064195107,5656c8d4-107b-4aac-a9d1-8e8e78b47548,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:22.886082+00:00,ok,2025-07-08T19:30:24.560038+00:00,ok
7499658889,2639f788-c34e-4506-b693-652f24604f32,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
1408047509,21a9ed9e-798b-4b08-b9af-6e4fc1110c66,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:26.703496+00:00,ok,2025-07-08T19:30:28.413107+00:00,ok
8007636292,004dfa85-4fbb-4026-8299-c0144453cc0a,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:29.620937+00:00,ok,2025-07-08T19:30:31.477953+00:00,ok
1225814687,3f17a839-e927-4bca-9d27-9d3765c505a4,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
8180932073,d35d0f94-141d-4351-82ee-1eb9ecca59f8,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:33.603702+00:00,ok,2025-07-08T19:30:35.250178+00:00,ok
7919423200,c41be61f-e541-4c4a-92ba-45f1faaf6541,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
7747235262,05732427-50bc-42fa-9c9b-cdc9ce85f5c6,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:37.381192+00:00,ok,2025-07-08T19:30:39.136661+00:00,ok
6970864682,011d8c3d-b4bd-4aff-8945-4e8d56513692,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6704968318,d2f3049f-ea4d-48a0-93bb-8cabb2ab1a18,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
1447028952,7e4fefb0-7bd1-47d1-84e7-c52975018c42,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
1880484057,b1839a5a-e960-4b42-b1fe-4180dbb2bce6,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:43.543180+00:00,ok,2025-07-08T19:30:45.227583+00:00,ok
276914395,7510b34f-9295-4bdf-b923-fa752bc850fa,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:46.326690+00:00,ok,2025-07-08T19:30:47.947215+00:00,ok
8090816855,e66e0a8d-ebf8-4dad-9a41-9599b1e62d63,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6504427592,8cdeef38-dc76-4fd7-8be8-d1b11e6a16a1,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:50.259378+00:00,ok,2025-07-08T19:30:52.077791+00:00,ok
6525146885,8da5b611-3ea8-422d-b7f1-3cd2f975090a,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
5127845859,c2b900ad-424a-424d-9143-6f48ae5ffb03,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6815318720,80701175-7f81-420f-8126-fb45c8a13303,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6267659720,ec73e307-96da-4992-b2a0-041e6c18aac9,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
1850335147,aee4b06f-7930-4022-8c01-66f0fc7ad054,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
7971714935,d387f065-f1de-47e0-8019-20c288108e81,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:30:58.377958+00:00,ok,2025-07-08T19:31:00.039710+00:00,ok
7728094713,994165b4-9d11-4187-b37b-77d8739f578b,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
8049113179,79b710ee-fefb-4e66-9ba6-4907b798f3ca,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:02.168519+00:00,ok,2025-07-08T19:31:03.973893+00:00,ok
6228678284,7929f85f-0be1-432b-8b0d-9e03a8b219be,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6686983394,6c534fa1-b0d0-42ca-869d-cedeee33a580,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:06.118372+00:00,ok,2025-07-08T19:31:07.805625+00:00,ok
5539956064,33a1a1fd-4e48-4288-8444-fb86f2a48590,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6030513656,7552d38c-472a-49a5-a5a4-3e8c2b60da8a,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:09.953024+00:00,ok,2025-07-08T19:31:11.675864+00:00,ok
6673218281,e9ba4c7f-4f7f-488c-a95b-b34ca28fe863,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:12.749624+00:00,ok,2025-07-08T19:31:14.459301+00:00,ok
7538548932,49f0eaea-0338-4177-9f27-cf55101593b2,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:15.530202+00:00,ok,2025-07-08T19:31:17.183069+00:00,ok
7570416245,a9a46794-1bd4-4fd5-a18f-47a93d704d81,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: user is deactivated,,
6950503283,831a2351-f912-434d-b310-ed4cc2f9d7bc,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:19.368297+00:00,ok,2025-07-08T19:31:21.093780+00:00,ok
8042599860,a2109f7f-929b-4fa9-afa5-40d403313bd9,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:22.177275+00:00,ok,2025-07-08T19:31:23.849312+00:00,ok
7115275086,a8425861-963a-4d68-9434-745236a555ee,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:24.994839+00:00,ok,2025-07-08T19:31:26.680804+00:00,ok
5613760450,45c365c2-0c3a-4a67-9645-13b1be24d85d,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:27.849767+00:00,ok,2025-07-08T19:31:29.489813+00:00,ok
375261725,aef77660-6e33-4c99-aa78-400bca7ddc33,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:30.568967+00:00,ok,2025-07-08T19:31:32.247771+00:00,ok
7920551891,e53eda34-3670-4cf7-a05f-3278c40c4266,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
8030633731,dc181d36-9fbb-4bed-8213-abecdb4c9dfe,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
5082384470,fbd2e248-80a4-4ed2-8d17-2faa7df385f8,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:35.530314+00:00,ok,2025-07-08T19:31:37.118031+00:00,ok
1746430436,870bdc0c-af9c-4b9a-85e6-0439c25ee476,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:38.200872+00:00,ok,2025-07-08T19:31:39.847585+00:00,ok
6722720401,7f1fa707-f516-47d1-a4e5-e2cac40424fe,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
7731719319,04655da4-bcc6-41b7-944e-f8852771ce1e,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:42.161560+00:00,ok,2025-07-08T19:31:43.869591+00:00,ok
6139504939,5af70e6d-f915-482c-a250-aad080d7deec,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:44.947932+00:00,ok,2025-07-08T19:31:46.753734+00:00,ok
7921401456,0aa971c9-15ce-4d86-9041-27a14dd774ed,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:47.859324+00:00,ok,2025-07-08T19:31:49.528245+00:00,ok
857795258,db009dda-79ea-451c-b722-ff2d36293b94,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
7967715754,e6bab6c9-804f-4623-8765-dffdac008782,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:51.795815+00:00,ok,2025-07-08T19:31:53.613341+00:00,ok
5368562024,9a7acb21-38df-4bdc-9df4-85560a4f03fe,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:54.727903+00:00,ok,2025-07-08T19:31:56.368587+00:00,ok
177433250,ef3d8e1c-a1d2-464f-8445-d16a3a5a5503,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:31:57.484785+00:00,ok,2025-07-08T19:31:59.140508+00:00,ok
7954174503,40ae5c3c-eeb0-4a2b-8b5e-25dad9bef0ba,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:32:00.282482+00:00,ok,2025-07-08T19:32:01.995165+00:00,ok
1648795180,04c524a9-f1a0-4f51-ae4c-70c7e82d0fed,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6385938860,72b2fe4a-ef64-431e-bc7c-537e5993a4d0,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
390904910,de49afbd-2094-4e1a-bb06-c379c6c2914d,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
7898504319,bfdd1c08-ad4c-47f7-adde-c051d6245419,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6439574680,f9bbb809-fbc9-4cd3-9469-c3e1cc64f04d,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
1071475768,f504a111-71b3-4ad6-accd-154425d25242,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
6739322245,601f37b4-93b0-4e64-91e6-99d04d8eace2,https://t.me/c/2620006618/62,wb_hollycousine_1,2025-07-08T19:32:09.606689+00:00,ok,2025-07-08T19:32:11.268593+00:00,ok
829717109,eafbf295-a92c-4367-a4a3-6c51fbc91725,https://t.me/c/2620006618/62,wb_hollycousine_1,,Forbidden: bot was blocked by the user,,
